-1789.6	-2.	2	9788360177884	Lucky		Ksiazka Szmaragd Ksiezniczki	Garwood Julie	2009	http://www.ceneo.pl/2348586
-3119.0	-12	1	9788320546408	Ludowa Spoldzielnia Wydawnicza		Ksiazka Hocki	Maria Korzonkiewicz-Kiszc	2007	http://www.ceneo.pl/652262
-1070.4	4.7	1	9788320554571	Ludowa Spoldzielnia Wydawnicza		Ksiazka Saskia	Jolanta Rawska	2010	http://www.ceneo.pl/9672180
-85.573	34.	2	9788320554830	Ludowa Spoldzielnia Wydawnicza	twarda	Ksiazka Poezje wybrane.Piotr Dumin	Piotr Dumin	2011	http://www.ceneo.pl/27526312
504.067	36.	2	9788320555431	Ludowa Spoldzielnia Wydawnicza	twarda	Ksiazka Wrogowie korony	Kielpinski Ryszard	2013	http://www.ceneo.pl/27475656
517.555	34.	2	9788320554540	Ludowa Spoldzielnia Wydawnicza	twarda	Ksiazka Pola Marsowe	Boleslaw Maga	2010	http://www.ceneo.pl/8359515
-1028.9	4.1	1	9788375950359	M	twarda	Wirus	Liparulo Robert	2009	http://www.ceneo.pl/4378605
-31188.	-28	5	9788374804318	MAG		Ksiega cmentarna	Neil Gaiman	2014	http://www.ceneo.pl/30156381
-26421.	14.	5	9788374806305	MAG		Czerwony Rycerz	Miles Cameron	2016	http://www.ceneo.pl/41577077
-18978.	35.	3	9788374806312	MAG	twarda	Ksiazka Czasomierze	David Mitchell		http://www.ceneo.pl/41580356
-14522.	17.	3	9788374802154	MAG	twarda	Namietnosc	Kate Lauren	2011	http://www.ceneo.pl/12914516
-178.09	7.6	1	9788374802451	MAG		Poza cieniem	Brent Weeks	2012	http://www.ceneo.pl/16278594
66.9399	-8.	1	9788374800747	MAG		Hyperion	Dan Simmons	2007	http://www.ceneo.pl/26882821
202.458	-17	1	9788374800464	MAG		Mysl tysiackrotna Ksiaze Nicosci t.3	R. Scott Bakker kg	2007	http://www.ceneo.pl/529564
284.142	-3.	1	9788374800501	MAG	twarda	Ksiazka Amerykanscy bogowie	Neil Gaiman	2007	http://www.ceneo.pl/601010
1977.51	29.	5	9788374802338	MAG	twarda	Dziedzictwo t.2	Christopher Paolini	2012	http://www.ceneo.pl/15147826
-1029.0	4.2	1	9788363906221	mamiko	twarda	Ksiazka Malopolski	Dziechciarz Olgerd	2013	http://www.ceneo.pl/27743481
-887.18	3.0	1	9788360224694	Mamiko		Ksiazka Braniewnik	Waldemar Kontewicz	2011	http://www.ceneo.pl/13056321
-981.90	28.	1	9788361199397	Marek Derewiecki	twarda	Ksiazka Mis 8 Kocham Cie duzy	Koreccy Gertruda i Jozef		http://www.ceneo.pl/43364551
-1064.7	5.0	1	9788375280395	Marpress		Ksiazka Kresowiacy t.2 Krwawe porachunki	Ryszard Kozicki	2010	http://www.ceneo.pl/13109753
-4719.8	38.	2	9788363546069	Martel	twarda	MAGICzNY SWIAT BASNI I LEGEND TW	Martel	2012	http://www.ceneo.pl/20196986
-606.56	29.	5	9788362129928	Maszoperia Literacka	twarda	Ksiazka Pan Tadeusz po kaszubsku	Mickiewicz Adam	2012	http://www.ceneo.pl/16830484
-197.86	45.	1	9783190416691	Max Hueber Verlag	plastikowa	Ksiazka Sicher Ist Nur Eins + Cd	Specht	2007	http://www.ceneo.pl/32195072
-4906.3	20.	4	9788362827138	Mayfly		Ksiazka zaginiony	Conrad Anker	2012	http://www.ceneo.pl/20034417
-6326.8	-1.	1	9788380082588	Media Rodzina	twarda	Ksiazka WILK STEPOWY Hermann Hesse	Hermann Hesse		http://www.ceneo.pl/47240858
-5968.5	-20	1	9788372786739	Media Rodzina		Niezwykly Swiety Mikolaj	Nordqvist sven	2012	http://www.ceneo.pl/19752140
-4908.7	42.	6	9788372783462	Media Rodzina	twarda	Corka krola moczarow i inne basnie	Hans Christian Andersen	2009	http://www.ceneo.pl/2299002
-2261.7	10.	1	9788372783738	Media Rodzina	twarda	Czarownica Nanga. Basnie afrykanskie	Kama Sywor Kamanda	2009	http://www.ceneo.pl/3783089
-2037.6	9.2	1	9788372783844	Media Rodzina		Ksiazka Czytelniczka znakomita	Bennett Alan	2009	http://www.ceneo.pl/4377699
-1057.7	5.6	3	9788380082885	Media Rodzina	twarda	Pakiet Harry Potter Tomy 1	Joanne K. Rowling	2016	http://www.ceneo.pl/47648911
-326.47	-24	1	9788372785763	Media Rodzina	twarda	CzARNA KURA. BASNIE ROSYJSKIE TW	Praca zbiorowa	2012	http://www.ceneo.pl/15413720
79.9722	-14	5	9788374803625	MediaWay		Odtrutka na optymizm	Watts Peter	2013	http://www.ceneo.pl/24320662
-13603.	18.	4	9788377790922	MG	twarda	Ksiazka Profesor	Charlotte Bronte	2012	http://www.ceneo.pl/18647813
-2241.2	-13	1	9788361297673	MG	twarda	Ksiazka zly	Leopold Tyrmand	2011	http://www.ceneo.pl/10878400
-823.82	12.	2	9788361297635	MG	twarda	Ksiazka Elizabeth i jej ogrod Elizabeth Arnim	Elizabeth Arnim		http://www.ceneo.pl/47256277
-898.32	-5.	2	9788363463175	Miedzynarodowe Centrum Kultury Krakow	twarda	Ksiazka Kompleks slowacki. Eseje	Chmel Rudolf	2014	http://www.ceneo.pl/32534673
-12095.	14.	6	9788324025985	Miedzy Slowami	twarda	Cesarzowa Nocy Historia Katarzyny Wielkiej Tw	Ewa Stachniak	2014	http://www.ceneo.pl/32168350
-3254.0	20.	2	9788324025657	Miedzy Slowami, rok wydania 14/06/16, oprawa miekk	miekka>	Dom	Steel	14/06/1	http://www.ceneo.pl/29983349
-29677.	13.	3	9788324026692	Miedzy Slowami, rok wydania 2015, oprawa Miekka	miekka>	Dom na jeziorze.	Jio Sarah	2015	http://www.ceneo.pl/36173307
-26039.	30.	1	9788324027606	MIEDZY SLOWAMI WYDAWNICTWO	twarda	Ksiazka Mademoiselle Chanel	C. W. Gortner	2015	http://www.ceneo.pl/39745437
-2389.1	36.	6	9788323881971	Mira	twarda	Ksiazka Panna z dobrego domu	CANDACE CAMP	2011	http://www.ceneo.pl/13345163
577.196	-6.	5	9788323881940	Mira	twarda	Ksiazka Skandal nad Tamiza	STELLA CAMERON	2011	http://www.ceneo.pl/13345732
-5861.0	-9.	2	9788361319368	Mucha Comics		Czterej jezdzcy Apokalipsy	Simon Bisley	28-05-2	http://www.ceneo.pl/25855796
-2668.9	10.	2	9788361319771	Mucha Comics	twarda	Alias. Tom 2	Brian Michael Bendis		http://www.ceneo.pl/47561791
-1483.7	-2.	5	9788361319238	Mucha Comics		Wolverine	Mark Millar	2011	http://www.ceneo.pl/14546668
-927.29	9.2	5	9788361319221	Mucha Comics		Thor	Garth Ennis	2011	http://www.ceneo.pl/14546590
-852.64	46.	3	9788361319764	Mucha Comics	twarda	Saga. Tom 5	Brian K. Vaughan		http://www.ceneo.pl/47561790
193.107	-9.	2	9788361319184	Mucha Comics	trwarda	Tajna Wojna.	Bendis Brian Michael	2010	http://www.ceneo.pl/8516574
-5497.9	-13	1	9788389774255	Muchomor	twarda	O ksieciu oliwierze ktory nie chcial sie myc	Oldie Hellmann-Hurpoil	2007	http://www.ceneo.pl/999180
-302.59	10.	6	9788377588185	Muza	twarda	Zaproszenie na egzekucje	Vladimir Nabokov	2014	http://www.ceneo.pl/32894527
-135.21	17.	1	9788373195547	Muza		Ksiazka Miasto Bestii	Isabell Allende	2004	http://www.ceneo.pl/1258453
0.26541	48.	1	9788377585825	Muza		Apokalipsa z. Gniew sprawiedliwych t.3	Manel Loureiro	15-01-2	http://www.ceneo.pl/27500804
-3285.6	-1.	1	9788377582428	MUZA		Ksiazka Lolita	Nabokov Vladimir	2012	http://www.ceneo.pl/16729907
-22595.	12.	4	9788374954334	Muza S.A.	twarda	Tancz tancz tancz	Haruki Murakami	2008	http://www.ceneo.pl/1243448
-6332.2	-0.	1	9788374957380	Muza S.A.	twarda	Ksiazka Dzien gniewu	Arturo Perez-Reverte	2009	http://www.ceneo.pl/3783018
-1417.7	9.4	2	9788374957137	Muza S.A.		Ksiazka Dom Sammy	Gore Kristin	2009	http://www.ceneo.pl/2608596
-1027.7	4.3	1	9788377581087	Muza S.A.	twarda	Ksiazka Ostatnia bitwa templariusza	Arturo Perez-Reverte	2011	http://www.ceneo.pl/13345097
-666.00	3.1	1	9788374957038	Muza S.A.		Ksiazka Przewodnik po krolestwie ptakow Afryki Wsc	Drayson Nicholas	2009	http://www.ceneo.pl/2608839
-620.92	-12	2	9788373199163	Muza S.A.		Ksiazka Uwielbiam to cialo...	Tessa McWatt	2006	http://www.ceneo.pl/1322404
-600.98	-21	2	9788374951555	Muza S.A.	twarda	Ksiazka Faktoria jedwabiu	Tash Aw	2007	http://www.ceneo.pl/533514
-319.34	45.	1	9788373199125	Muza S.A.		Ksiazka zbieraczka migdalow	Simonetta Agnello Hornby	2006	http://www.ceneo.pl/1323333
-151.66	18.	1	9788373197411	Muza S.A.		Ksiazka Nocne okna	Jonathan Smith	2005	http://www.ceneo.pl/1319077
-151.77	18.	1	9788370797270	Muza S.A.		Ksiazka Niebiosa miasteczka Mercury	Brad Watson	2004	http://www.ceneo.pl/1318933
-11.350	5.2	1	9788374956222	Muza S.A.	twarda	Ksiazka Gra aniola	Carlos Ruiz Zafon	2008	http://www.ceneo.pl/1872930
-11.377	5.2	1	9788374955805	Muza S.A.	twarda	Ksiazka Cien wiatru	Carlos Ruiz Zafon	2008	http://www.ceneo.pl/1841478
-11.467	5.2	1	9788374955690	Muza S.A.	twarda	Cmentarzysko bezimiennych statkow	Perez-Reverte Arturo	2008	http://www.ceneo.pl/1758494
-8.3141	4.6	1	9788374953290	Muza S.A.	twarda	Ksiazka Mistrz i Malgorzata	Michail Bulhakow	2007	http://www.ceneo.pl/784366
207.926	-37	2	9788373198951	Muza S.A.		Ksiazka Kim jest Lou Sciortino?	Ottavio  Cappellani	2006	http://www.ceneo.pl/1324986
552.430	-33	3	9788374957700	Muza S.A.	twarda	Ksiazka Marina	Carlos Ruiz Zafon	2009	http://www.ceneo.pl/4513883
-7259.1	-2.	1	9788310128218	Nasza Ksiegarnia	twarda	Zestaw Kubus Puchatek, Chatka Puchatka	Alan Alexander Milne	2014	http://www.ceneo.pl/32322280
-6191.8	4.9	2	9788310114846	Nasza Ksiegarnia	twarda	BASNIE I LEGENDY POLSKIE TW	DzIELO zBIOROWE	2012	http://www.ceneo.pl/16462766
-5935.6	34.	2	9788310124210	Nasza Ksiegarnia	twarda	Przygody kota Filemona	Grabowski Slawomir	2013	http://www.ceneo.pl/23225305
-3595.9	13.	1	9788310127310	Nasza Ksiegarnia		Akademia wampirow	Richelle Mead	2014	http://www.ceneo.pl/28488578
-3161.8	41.	3	9788310117229	Nasza Ksiegarnia		Ksiazka Tajemnica	Philippe Grimbert	2010	http://www.ceneo.pl/6534622
-2870.9	23.	1	9788310118592	Nasza Ksiegarnia	twarda	Agnieszka Osiecka dzieciom	Agnieszka Osiecka	2010	http://www.ceneo.pl/9609131
-2355.2	3.5	1	9788310119469	Nasza Ksiegarnia	twarda	Ksiazka zapiski Niewidomego Taty	Knighton Ryan	2011	http://www.ceneo.pl/11683576
-1812.4	-14	1	9788310121806	Nasza Ksiegarnia	twarda	Mroczna laska	Melissa Marr	2012	http://www.ceneo.pl/15190958
-633.29	-11	2	9788310118905	Nasza Ksiegarnia	twarda	Ksiazka Dlon	Michal Dabrowski	2011	http://www.ceneo.pl/10520464
-514.07	-40	1	9788310120106	Nasza Ksiegarnia	twarda	W Dolinie Muminkow	Jansson Tove	2010	http://www.ceneo.pl/10029675
340.300	-37	2	9788310119353	Nasza Ksiegarnia	twarda	Ksiazka Dwa wybory	Dianne Wolfer	2011	http://www.ceneo.pl/10619014
516.246	24.	1	9788310110084	Nasza Ksiegarnia		SEN O KRAINIE PARAKWARII	Anna Lewkowska	2004	http://www.ceneo.pl/3668821
-33794.	1.0	1	9788310117793	NASZA KSIEGARNIA		Ksiazka Zona godna zaufania	Robert Goolrick	2009	http://www.ceneo.pl/7731803
-1550.3	2.6	1	9788388973697	Neriton		Ksiazka Tymon Niesiolowski 1882	Malgorzata Geron	2004	http://www.ceneo.pl/1262329
-3964.7	29.	1	9788391761243	NOBILIS		Ksiazka MW	Waldemar Lysiak		http://www.ceneo.pl/43212739
-17434.	0.4	2	9788373922280	Noir sur Blanc	twarda	Ksiazka Wyspa dnia poprzedniego	Umberto Eco	2007	http://www.ceneo.pl/534881
-6570.3	-20	1	9788388459498	Noir sur Blanc		Ksiazka Nexus	Miller	2003	http://www.ceneo.pl/8728355
-16652.	15.	1	9788373920064	Noir Sur Blanc		Ksiazka Melancholia niewiniatek	Jean-Pierre Milovanoff	2003	http://www.ceneo.pl/1258421
-4763.1	6.7	1	9788373923515	NOIR SUR BLANC	twarda	Ksiazka Krotkie ale cale historie	Mrozek Slawomir	2011	http://www.ceneo.pl/12319658
-19600.	33.	5	9788376881829	Nomos	twarda	Ksiazka Bez Boga na co dzien. Socjologia ateizmu i	Tyrala Radoslaw	2014	http://www.ceneo.pl/35131446
-5748.5	-0.	1	9788376881287	Nomos	twarda	Bohater o tysiacu twarzy	Campbell Joseph	2013	http://www.ceneo.pl/26610552
-25813.	22.	3	9788379423293	Novae Res		Ksiazka Wschody i zachody Czesc 1	Jolanta Wachowicz-Makowska	2014	http://www.ceneo.pl/32583295
-6160.7	45.	4	9788379423699	Novae Res	twarda	Lista Jonqueta	Lesy James	2014	http://www.ceneo.pl/33077905
-4434.5	10.	2	9788377227824	Novae Res		Ksiazka Joachim	Hanaf Grazyna	2013	http://www.ceneo.pl/24309794
-2671.5	11.	1	9788377224175	Novae Res		Ksiazka Widok zza rogu zycia Druk	Halina Biedron	2012	http://www.ceneo.pl/17690510
153.596	-1.	2	9788377223864	Novae Res		Ksiazka Piaski milosci Druk	Wesolowska Jolanta	2012	http://www.ceneo.pl/16683840
263.319	5.3	4	9788377228258	Novae Res	twarda	Moj przyjaciel jerzyk	Krzowska-Wazna Dorota	2013	http://www.ceneo.pl/25958679
-27825.	15.	3	9788377224007	NOVAE RES		Ksiazka Pentimento.	Aldona Antczak	2012	http://www.ceneo.pl/19864390
-6274.8	42.	3	9788377227626	Novae Res - Wydawnictwo Innowacyjne	twarda	Ksiazka Co	Kinga Matusiak	2013	http://www.ceneo.pl/23768027
-2477.6	40.	2	9788377222171	Novae Res - Wydawnictwo Innowacyjne		Ksiazka Mimo wszystko	Agnieszka Monika Polak	2011	http://www.ceneo.pl/14709660
-2622.0	-0.	1	9788375340297	Nowa proza		Ksiazka Wciaz o tobie snie	Fannie Flagg	2010	http://www.ceneo.pl/9246080
354.427	-2.	1	9788389848673	NOWIK	twarda	Opolskie legendy i bajki	Simonides Dorota	2008	http://www.ceneo.pl/1572562
-3359.3	15.	1	9788374590129	Oficyna Naukowa		Ksiazka Most i drzwi wybor esejow	Georg Simmel	2006	http://www.ceneo.pl/1318661
-2616.3	41.	1	9788362465156	Oficynka		Wycieczka na tamten swiat	Anna i Siergiej Litwinowie	2011	http://www.ceneo.pl/12846402
826.569	-0.	2	9788378442226	olesiejuk		Rysunek. Przewodnik dla poczatkujacych	PRACA ZBIOROWA	2012	http://www.ceneo.pl/17852734
-37139.	-2.	1	9788327407948	Olesiejuk	twarda	Ksiazka Basnie tysiaca i jednej nocy	Anna Milbourne	2013	http://www.ceneo.pl/27811945
-37122.	-22	2	9788327428110	Olesiejuk	twarda	Kto, gdzie, kiedy? Ksiazka z okienkami	Alex Frith	2015	http://www.ceneo.pl/39608310
-36882.	-35	2	9788377708965	Olesiejuk	twarda	Konie. Rasy, tradycje, obyczaje	COTTICA SUSANNA	2012	http://www.ceneo.pl/19658616
-33559.	7.9	2	9788377088449	Olesiejuk		Leksykon win	Chrzczonowicz Slawomir	2012	http://www.ceneo.pl/19844605
-26010.	2.0	2	9788377088814	Olesiejuk	twarda	Legendy rocka	Ernesto Assante	2011	http://www.ceneo.pl/14548015
-22599.	3.7	2	9788377089484	Olesiejuk	twarda	Czarowne basnie	Praca zbiorowa	2012	http://www.ceneo.pl/15190764
-17409.	-35	1	9788327427779	Olesiejuk	twarda	Najpiekniejsze bajki	Praca zbiorowa	2015	http://www.ceneo.pl/37622265
-15972.	-36	2	9788327403476	Olesiejuk	twarda	Czy wiesz jak?	Isabelle Fougere	2014	http://www.ceneo.pl/29863820
-15581.	25.	3	9788327411310	Olesiejuk	twarda	Nakrecany Autobus	Praca zbiorowa	2014	http://www.ceneo.pl/31904094
-15448.	-33	1	9788377706985	Olesiejuk	etui	Wesole bobasy poznaja halasy. Mali geniusze	Praca zbiorowa	2012	http://www.ceneo.pl/16512560
-13552.	-29	1	9788378443735	Olesiejuk	twarda	Basnie	Hans Christian Andersen	2014	http://www.ceneo.pl/30013634
-12929.	-35	1	9788327403247	Olesiejuk	twarda	Ksiazka wiat bez tajemnic. Encyklopedia dla najmlo	Praca zbiorowa	2013	http://www.ceneo.pl/26831439
-11648.	46.	2	9788378447658	Olesiejuk	pudelko	Zdrowe domowe SPA	Mariagrazia Villa	2012	http://www.ceneo.pl/19622208
-11519.	32.	2	9788378446842	Olesiejuk	pudelko	Czekolada	Praca zbiorowa	2012	http://www.ceneo.pl/19564108
-10735.	19.	4	9788327407061	Olesiejuk	pudelko	Wesole Swieta. Ksiazka z zabawkami	Emma Fucci	2013	http://www.ceneo.pl/27139739
-7997.9	-38	1	9788327405593	Olesiejuk	twarda	Wielka ksiega wielkich pociagow	Cullis Megan		http://www.ceneo.pl/28896269
-7298.7	-23	3	9788378441366	Olesiejuk		Ilustrowana Biblia dla dzieci	Praca zbiorowa	2012	http://www.ceneo.pl/16645696
-5648.4	-30	1	9788377709498	Olesiejuk		Makaron. Dania tradycyjne i nowe pomysly	Praca zbiorowa	2012	http://www.ceneo.pl/16980815
-5478.4	-3.	1	9788327433978	Olesiejuk	twarda	Maly Ksiaze	Antoine de Saint-Exupery	2015	http://www.ceneo.pl/39559707
-4772.3	-18	1	9788327407191	Olesiejuk		Szkolna encyklopedia. Collins	John Farndon	2013	http://www.ceneo.pl/25031837
-4746.3	-0.	3	9788378441274	Olesiejuk	twarda	Atlas budowy ludzkiego ciala	Vigue-Martin	2012	http://www.ceneo.pl/16787298
-4290.1	-37	1	9788378447726	Olesiejuk		Mitologie swiata	Praca zbiorowa	2012	http://www.ceneo.pl/17958566
-3423.6	-13	1	9788327427205	Olesiejuk	twarda	Woz strazacki rusza na pomoc	Praca zbiorowa	2015	http://www.ceneo.pl/37162460
-3144.2	-35	3	9788327414069	Olesiejuk		Ksiazka Kolory. Otworz okienko	Praca zbiorowa	2014	http://www.ceneo.pl/31672373
-2487.1	-23	2	9788327410351	Olesiejuk	twarda	Kuchnia polska dla wegetarian	Praca zbiorowa	2013	http://www.ceneo.pl/26831840
-2447.8	-23	1	9788327422040	Olesiejuk	ksiazka	Graj i Spiewaj Melodie dla Maluchow	Rok wydania 2014		http://www.ceneo.pl/33016340
-2225.3	48.	1	9788377086834	Olesiejuk	ksiazka	Godziny	Marcela Grez	2011	http://www.ceneo.pl/13483551
-2112.5	-20	1	9788378449409	Olesiejuk	ksiazka	Pozyteczne maszyny. Swiat wokol nas	Praca zbiorowa	2012	http://www.ceneo.pl/20197007
-1111.1	1.2	3	9788375882797	Olesiejuk	twarda	1000 mundurow	Klaus-Ulrich Keubke	2009	http://www.ceneo.pl/2602137
-1084.6	-20	2	9788377083673	Olesiejuk	twarda	Opowiadania dla dzieci wedlug Dickensa	Mary Sebag-Montefiore	2010	http://www.ceneo.pl/9672279
-81.872	1.7	1	9788327407207	Olesiejuk		Encyklopedia dla dociekliwych	Praca zbiorowa	2013	http://www.ceneo.pl/24805243
908.637	-8.	1	9788378445630	Olesiejuk	twarda	Ilustrowana encyklopedia nauki	Praca zbiorowa	2012	http://www.ceneo.pl/16753404
3345.59	-26	3	9788378448358	Olesiejuk	ksiazka	Posluchaj. Glosne pojazdy	Praca zbiorowa	2012	http://www.ceneo.pl/20205674
5697.00	-32	4	9788327427755	Olesiejuk	twarda	Basnie o rycerzach i bohaterach	Praca zbiorowa	2015	http://www.ceneo.pl/37623075
5874.89	-18	2	9788327403599	Olesiejuk	ksiazka	Ksiazka Planeta ziemia. Ksiazka z okienkami. Spraw	Katie Daynes	2013	http://www.ceneo.pl/27811748
-13951.	6.2	1	9788378441090	OLESIEJUK	ksiazka	Sanie swietego Mikolaja i 4 trasy	Fiona Watt	2012	http://www.ceneo.pl/18157171
-12935.	-6.	4	9788327428394	OLESIEJUK	ksiazka	Lotnisko bez tajemnic. Ponad 500 okienek	Jones Rob Lloyd		http://www.ceneo.pl/38180857
-17447.	-39	1	9788378444282	Olesiejuk Sp. z o.o.	ksiazka	Nakrecane wyscigowki	Praca zbiorowa	2012	http://www.ceneo.pl/17796492
-13309.	-17	1	9788327403148	Olesiejuk Sp. z o.o.	twarda	Kto wie wieceja Ksiazka i minikomputer	Praca zbiorowa	2013	http://www.ceneo.pl/26943307
-6233.7	49.	1	9788327439994	Olesiejuk Sp. z o.o.	twarda	Ksiazka Wielka Ksiega Nalewek W.2015	Praca zbiorowa		http://www.ceneo.pl/42093694
-1455.8	33.	2	9788376268224	Olesiejuk Sp. z o.o.	twarda	Nakrecane wyscigowki	Taplin Sam	2010	http://www.ceneo.pl/7232431
-1406.2	-15	1	9788377082676	Olesiejuk Sp. z o.o.	alt="ha	Moj skarbiec bajek	Nick Ellsworth	2010	http://www.ceneo.pl/9193504
-533.92	-8.	1	9788376267043	Olesiejuk Sp. z o.o.	kartonowa	Dinozaury. Baza faktow	Pawel Kozlowski tlum.	2010	http://www.ceneo.pl/7292302
-35433.	12.	1	9788361596646	ONGRYS	twarda	Podroz smokiem Diplodokiem	Baranowski Tadeusz		http://www.ceneo.pl/39684646
-4423.8	40.	2	9781841495941	ORBIT		Traitor Spy 2/Rogue	Canavan Trudi	2012	http://www.ceneo.pl/16684007
-4379.4	40.	2	9780575084827	ORION PUBLISHING CO		FLOOD	Stephen Baxter	2009	http://www.ceneo.pl/5388392
-25648.	17.	5	9788304049437	Ossolineum	twarda	Ksiazka Opowiadania wybrane	Adolf Rudnicki	2009	http://www.ceneo.pl/3782420
-271.77	-25	1	9788304050259	Ossolineum	twarda	Ksiazka Oda w poezji polskiej	Teresa Kostkiewiczowa	2009	http://www.ceneo.pl/4698380
-3115.7	-1.	5	9788375152845	Otwarte		Ksiazka Zimowa opowiesc	Mark Helprin	2014	http://www.ceneo.pl/28069884
675.949	-27	3	9788375151046	Otwarte	twarda	Ksiazka Siedem lat pozniej	Emily Giffin	2011	http://www.ceneo.pl/10189076
870.204	3.9	6	9788370147549	Pallottinum	twarda	Ksiazka Ukazywac swiatu Chrystusa	Ks. Jaskiewicz Sylwester	2015	http://www.ceneo.pl/37891413
932.796	11.	5	9788370147525	Pallottinum	twarda	Ksiazka Msze, homilie i nabozenstwa do swietego Jo	Rok wydania 2015		http://www.ceneo.pl/36363637
-2538.0	35.	1	9781447290971	Pan Macmillan Books		The Abyss Beyond Dreams	Peter Hamilton		http://www.ceneo.pl/40857111
-319.58	45.	1	9788306031942	Panstwowy Instytut Wydawniczy	twarda	Ksiazka Protokol	Jean-Marie Gustave Le Clezio	2008	http://www.ceneo.pl/1989271
-4248.7	48.	2	9788362222001	Papierowy Motyl	twarda	Ksiazka zapach Malin	Krajniewska Marika	2009	http://www.ceneo.pl/27483219
-36272.	9.1	6	9788324597598	Papilon		365 RzECzY z PAPIERU I TEKTURY TW	Watt Fiona	2012	http://www.ceneo.pl/15384643
-173.42	-8.	3	9788324573752	Papilon	twarda	CAPPE JEANNE. MARTYNKA OPOWIADA. HISTORYJKI O zWIE	Jeanne Cappe	2010	http://www.ceneo.pl/7232161
-5744.9	-10	1	9788376422268	PASCAL		Ksiazka Dziecko sniegu.	Ivey Eowyn	2013	http://www.ceneo.pl/26449050
-4103.5	18.	6	9788321118185	PAX	twarda	Legendy szkockie	Gordon Jarvie	2008	http://www.ceneo.pl/1476579
-27215.	25.	4	9780141394596	Penguin Books	twarda	The Cyberiad	Lem Stanislaw	2014	http://www.ceneo.pl/32252815
-23670.	7.4	3	9780141187068	Penguin Books		CALL OF CTHULHU	H. P. Lovecraft	2013	http://www.ceneo.pl/4805892
-5314.3	33.	2	9780582428683	Penguin Books		Ksiazka Cinderella	Jr. Fre Pearson	2000	http://www.ceneo.pl/4547694
-4648.7	36.	2	9780141181479	Penguin Books		The Chrysalids	John Wyndham	2000	http://www.ceneo.pl/1162266
512.780	-10	2	9781405879088	Penguin Books		Ksiazka A History of Britain	Jane Austen	2008	http://www.ceneo.pl/4547557
11557.1	14.	3	9780141186672	Penguin Books		The Man In The High Castle	Philip K. Dick		http://www.ceneo.pl/1118667
-620.16	7.6	3	9788374150743	Piatek Trzynastego		Ksiazka z zabiej perspektywy	Podolska	2005	http://www.ceneo.pl/1242867
-4555.8	38.	2	9780749938857	Piatkus, Judy Publishers		The Hollow	Roberts Nora		http://www.ceneo.pl/1580328
-19555.	47.	2	9788306033359	PIW	twarda	Ksiazka Filoktet	Sofokles	2012	http://www.ceneo.pl/17797177
-152.94	44.	2	9788374954327	Podkarpacki Instytut Ksiazki i Marketingu	twarda	Ksiazka Cien wiatru	Carlos Ruiz Zafon	2008	http://www.ceneo.pl/1177726
-1273.3	7.2	1	9788373415713	Podsiedlik-Raniowski		Zamki, dwory, palace	Zuzanna sliwa	2004	http://www.ceneo.pl/1330689
-9802.5	-13	3	9788388330865	Poligraf		Ksiazka Wspulnicy	Romuald Mielczarski	2010	http://www.ceneo.pl/9193216
-6269.9	21.	1	9788378561149	Poligraf	twarda	Ksiazka Alicja w krainie iluzji	Skrzyniarz Anna	2013	http://www.ceneo.pl/24035483
-5272.1	14.	1	9788362752096	Poligraf		Ksiazka Pro patriae gloria	Kozakowski Jaroslaw	2010	http://www.ceneo.pl/10627180
-85.186	34.	2	9788372427571	Politechnika Krakowska		Ksiazka Kreski	Wojnar L.	2014	http://www.ceneo.pl/32702517
-5097.8	12.	1	9780745616599	Polity Press		Ksiazka Theories of Reading	K. Littau	2006	http://www.ceneo.pl/639057
-599.74	17.	1	9788386181933	Polnord-Oskar		Ksiazka Pokazac jezyk	G252;nter Grass	2003	http://www.ceneo.pl/8175722
-2779.1	-6.	1	9788376481500	PR211;SZYNSKI i S-KA		Ksiazka Nasienie zla	Harris Joanne	2009	http://www.ceneo.pl/2601447
523.415	-14	2	9788374692403	PR211;SZYNSKI I S-KA		Ksiazka zawsze Prowansja	Peter Mayle	2010	http://www.ceneo.pl/2063626
1549.75	-14	2	9788374690324	PR211;SZYNSKI I S-KA		Bogowie, honor, Ankh	Terry Pratchett	2005	http://www.ceneo.pl/1276645
-768.03	46.	2	9788378396369	PR211;SzYNSKI MEDIA SP. z O.O.	twarda	Dlaczego rekiny nie chodza do dentystya Historyjki	Petra Maria Schmitt	2013	http://www.ceneo.pl/26518364
-4389.8	40.	2	9780691131115	Princeton University Press		Ksiazka Temptation of the Impossible	Mario Vargas Llosa	2007	http://www.ceneo.pl/920927
-3660.1	-5.	1	9780691128870	Princeton University Press		Ksiazka Syrian Episodes	J. Borneman	2007	http://www.ceneo.pl/920928
2314.23	-18	2	9788390082264	Prospero		Ksiazka cma	Agnieszka Osiecka	2003	http://www.ceneo.pl/1255423
-43643.	2.2	1	9788376484501	Proszynski	twarda	Ksiazka DROGA DO RzECzYWISTOSCI	ROGER PENROSE	2011	http://www.ceneo.pl/14665221
-34366.	-14	1	9788378396062	Proszynski	gabka	Ksiazka Delta Wenus	Anais Nin	2013-09	http://www.ceneo.pl/25705199
-18748.	8.8	1	9788378393788	Proszynski	twarda	JEJ PORTRET NAJPIEKNIEJSzE WIERSzE I PIOSENKI TW	JONASz KOFTA	2012	http://www.ceneo.pl/18159302
